subject,session,isLong,longProp,onlineErr
4,3,1,0.16,0
4,3,1,0.16,0
4,3,1,0.16,0
4,3,1,0.16,0
4,3,1,0.16,0
4,3,1,0.16,0
4,3,1,0.16,0
4,3,0,0.16,0
4,3,0,0.16,0
4,3,0,0.16,0
4,3,0,0.16,0
4,3,0,0.16,0
4,3,0,0.16,0
4,3,0,0.16,0
4,3,0,0.16,0
4,3,0,0.16,0
4,3,0,0.16,0
4,3,1,0.16,0
4,3,1,0.16,0
4,3,1,0.16,0
4,3,1,0.16,0
4,3,1,0.16,0
4,3,0,0.16,0
4,3,0,0.16,0
4,3,0,0.16,0
4,3,0,0.16,0
4,3,0,0.16,0
4,3,0,0.16,0
4,3,0,0.16,0
4,3,0,0.16,0
4,3,0,0.16,0
4,3,0,0.16,0
4,3,1,0.16,0
4,3,1,0.16,0
4,3,1,0.16,0
4,3,1,0.16,0
4,3,1,0.16,0
4,4,1,0.16,0
4,4,1,0.16,0
4,4,1,0.16,0
4,4,1,0.16,0
4,4,1,0.16,0
4,4,1,0.16,0
4,4,1,0.16,0
4,4,1,0.16,0
4,4,1,0.16,0
4,4,1,0.16,0
4,4,0,0.16,0
4,4,0,0.16,0
4,4,0,0.16,0
4,4,0,0.16,0
4,4,0,0.16,0
4,4,0,0.16,0
4,4,0,0.16,0
4,4,0,0.16,0
4,4,0,0.16,0
4,4,0,0.16,0
4,4,1,0.16,0
4,4,1,0.16,0
4,4,1,0.16,0
4,4,1,0.16,0
4,4,1,0.16,0
4,4,0,0.16,0
4,4,0,0.16,0
4,4,0,0.16,0
4,4,0,0.16,0
4,4,0,0.16,0
4,4,0,0.16,0
4,4,0,0.16,0
4,4,0,0.16,0
4,4,0,0.16,0
4,4,0,0.16,0
4,4,1,0.16,0
4,4,1,0.16,0
4,4,1,0.16,0
4,4,1,0.16,0
4,4,1,0.16,0
4,4,0,0.16,0
4,4,0,0.16,0
4,4,0,0.16,0
4,4,0,0.16,0
4,4,0,0.16,0
4,4,0,0.16,0
4,4,0,0.16,0
4,4,0,0.16,0
4,4,0,0.16,0
4,4,0,0.16,0
4,4,1,0.16,0
4,4,1,0.16,0
4,4,1,0.16,0
4,4,1,0.16,0
4,4,1,0.16,0
4,4,1,0.16,0
4,4,1,0.16,0
4,4,1,0.16,0
4,4,1,0.16,0
4,4,1,0.16,0
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,1
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,1
4,5,0,0.16,1
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,1
4,5,0,0.16,0
4,5,0,0.16,1
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,1
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,1
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,1
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,1
4,5,0,0.16,1
4,5,0,0.16,0
4,5,0,0.16,1
4,5,0,0.16,0
4,5,0,0.16,1
4,5,0,0.16,0
4,5,0,0.16,1
4,5,0,0.16,1
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,1
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,0
4,5,0,0.16,1
4,5,0,0.16,0
4,5,0,0.16,0
5,1,1,0.69,0
5,1,1,0.69,0
5,1,1,0.69,0
5,1,1,0.69,0
5,1,1,0.69,0
5,1,0,0.69,0
5,1,0,0.69,0
5,1,0,0.69,0
5,1,0,0.69,0
5,1,0,0.69,0
5,1,1,0.69,0
5,1,1,0.69,0
5,1,1,0.69,0
5,1,1,0.69,0
5,1,1,0.69,0
5,1,0,0.69,0
5,1,0,0.69,0
5,1,0,0.69,0
5,1,0,0.69,0
5,1,0,0.69,0
5,1,0,0.69,0
5,1,0,0.69,0
5,1,0,0.69,0
5,1,0,0.69,0
5,1,0,0.69,0
5,1,1,0.69,0
5,1,1,0.69,0
5,1,1,0.69,0
5,1,1,0.69,0
5,1,1,0.69,0
5,1,1,0.69,0
5,1,1,0.69,0
5,1,1,0.69,0
5,1,1,0.69,0
5,1,1,0.69,0
5,1,0,0.69,0
5,1,0,0.69,0
5,1,0,0.69,0
5,1,0,0.69,0
5,1,0,0.69,0
5,1,1,0.69,0
5,1,1,0.69,0
5,1,1,0.69,0
5,1,1,0.69,0
5,1,1,0.69,0
5,1,0,0.69,0
5,1,0,0.69,0
5,1,0,0.69,0
5,1,0,0.69,0
5,1,0,0.69,0
5,1,0,0.69,0
5,1,0,0.69,0
5,1,0,0.69,0
5,1,0,0.69,0
5,1,0,0.69,0
5,1,1,0.69,0
5,1,1,0.69,0
5,1,1,0.69,0
5,1,1,0.69,0
5,1,1,0.69,0
5,2,1,0.69,0
5,2,1,0.69,0
5,2,1,0.69,0
5,2,1,0.69,0
5,2,1,0.69,0
5,2,0,0.69,0
5,2,0,0.69,0
5,2,0,0.69,0
5,2,0,0.69,0
5,2,0,0.69,0
5,2,1,0.69,0
5,2,1,0.69,0
5,2,1,0.69,0
5,2,1,0.69,0
5,2,1,0.69,0
5,2,0,0.69,0
5,2,0,0.69,0
5,2,0,0.69,0
5,2,0,0.69,0
5,2,0,0.69,0
5,2,1,0.69,0
5,2,1,0.69,0
5,2,1,0.69,0
5,2,1,0.69,0
5,2,1,0.69,0
5,2,1,0.69,0
5,2,1,0.69,0
5,2,1,0.69,0
5,2,1,0.69,0
5,2,1,0.69,0
5,2,0,0.69,0
5,2,0,0.69,0
5,2,0,0.69,0
5,2,0,0.69,0
5,2,0,0.69,0
5,2,0,0.69,0
5,2,0,0.69,0
5,2,0,0.69,0
5,2,0,0.69,0
5,2,0,0.69,0
5,2,0,0.69,0
5,2,0,0.69,0
5,2,0,0.69,0
5,2,0,0.69,0
5,2,0,0.69,0
5,2,1,0.69,0
5,2,1,0.69,0
5,2,1,0.69,0
5,2,1,0.69,0
5,2,1,0.69,0
5,2,1,0.69,0
5,2,1,0.69,0
5,2,1,0.69,0
5,2,1,0.69,0
5,2,1,0.69,0
5,2,0,0.69,0
5,2,0,0.69,0
5,2,0,0.69,0
5,2,0,0.69,0
5,2,0,0.69,0
5,3,1,0.69,0
5,3,1,0.69,0
5,3,1,0.69,0
5,3,1,0.69,0
5,3,1,0.69,0
5,3,0,0.69,0
5,3,0,0.69,0
5,3,0,0.69,0
5,3,0,0.69,0
5,3,0,0.69,0
5,3,1,0.69,0
5,3,1,0.69,0
5,3,1,0.69,0
5,3,1,0.69,0
5,3,1,0.69,0
5,3,0,0.69,0
5,3,0,0.69,0
5,3,0,0.69,0
5,3,0,0.69,0
5,3,0,0.69,0
5,3,1,0.69,0
5,3,1,0.69,0
5,3,1,0.69,0
5,3,1,0.69,0
5,3,1,0.69,0
5,3,0,0.69,0
5,3,0,0.69,0
5,3,0,0.69,0
5,3,0,0.69,0
5,3,0,0.69,0
5,3,0,0.69,0
5,3,0,0.69,0
5,3,0,0.69,0
5,3,0,0.69,0
5,3,0,0.69,0
5,3,1,0.69,0
5,3,1,0.69,0
5,3,1,0.69,0
5,3,1,0.69,0
5,3,1,0.69,0
5,3,0,0.69,0
5,3,0,0.69,0
5,3,0,0.69,0
5,3,0,0.69,0
5,3,0,0.69,0
5,3,1,0.69,0
5,3,1,0.69,0
5,3,1,0.69,0
5,3,1,0.69,0
5,3,1,0.69,0
5,3,0,0.69,0
5,3,0,0.69,0
5,3,0,0.69,0
5,3,0,0.69,0
5,3,0,0.69,0
5,3,1,0.69,0
5,3,1,0.69,0
5,3,1,0.69,0
5,3,1,0.69,0
5,3,1,0.69,0
5,4,0,0.69,0
5,4,0,0.69,0
5,4,0,0.69,0
5,4,0,0.69,0
5,4,0,0.69,0
5,4,0,0.69,0
5,4,0,0.69,0
5,4,0,0.69,0
5,4,0,0.69,0
5,4,0,0.69,0
5,4,1,0.69,0
5,4,1,0.69,0
5,4,1,0.69,0
5,4,1,0.69,0
5,4,1,0.69,0
5,4,1,0.69,0
5,4,1,0.69,0
5,4,1,0.69,0
5,4,1,0.69,0
5,4,1,0.69,0
5,4,0,0.69,0
5,4,0,0.69,0
5,4,0,0.69,0
5,4,0,0.69,0
5,4,0,0.69,0
5,4,1,0.69,0
5,4,1,0.69,0
5,4,1,0.69,0
5,4,1,0.69,0
5,4,1,0.69,0
5,4,0,0.69,0
5,4,0,0.69,0
5,4,0,0.69,0
5,4,0,0.69,0
5,4,0,0.69,0
5,4,1,0.69,0
5,4,1,0.69,0
5,4,1,0.69,0
5,4,1,0.69,0
5,4,1,0.69,0
5,4,0,0.69,0
5,4,0,0.69,0
5,4,0,0.69,0
5,4,0,0.69,0
5,4,0,0.69,0
5,4,1,0.69,0
5,4,1,0.69,0
5,4,1,0.69,0
5,4,1,0.69,0
5,4,1,0.69,0
5,4,1,0.69,0
5,4,1,0.69,0
5,4,1,0.69,0
5,4,1,0.69,0
5,4,1,0.69,0
5,4,0,0.69,0
5,4,0,0.69,0
5,4,0,0.69,0
5,4,0,0.69,0
5,4,0,0.69,0
5,5,0,0.69,1
5,5,0,0.69,0
5,5,0,0.69,1
5,5,0,0.69,0
5,5,0,0.69,1
5,5,0,0.69,1
5,5,0,0.69,0
5,5,0,0.69,1
5,5,0,0.69,1
5,5,0,0.69,0
5,5,0,0.69,0
5,5,0,0.69,1
5,5,0,0.69,1
5,5,0,0.69,1
5,5,0,0.69,0
5,5,0,0.69,0
5,5,0,0.69,0
5,5,0,0.69,1
5,5,0,0.69,1
5,5,0,0.69,1
5,5,0,0.69,0
5,5,0,0.69,1
5,5,0,0.69,1
5,5,0,0.69,0
5,5,0,0.69,1
5,5,0,0.69,1
5,5,0,0.69,1
5,5,0,0.69,1
5,5,0,0.69,1
5,5,0,0.69,1
5,5,0,0.69,0
5,5,0,0.69,0
5,5,0,0.69,0
5,5,0,0.69,0
5,5,0,0.69,1
5,5,0,0.69,0
5,5,0,0.69,0
5,5,0,0.69,1
5,5,0,0.69,1
5,5,0,0.69,1
5,5,0,0.69,0
5,5,0,0.69,1
5,5,0,0.69,1
5,5,0,0.69,1
5,5,0,0.69,1
5,5,0,0.69,1
5,5,0,0.69,1
5,5,0,0.69,0
5,5,0,0.69,0
5,5,0,0.69,1
5,5,0,0.69,0
5,5,0,0.69,1
5,5,0,0.69,1
5,5,0,0.69,1
5,5,0,0.69,1
5,5,0,0.69,1
5,5,0,0.69,0
5,5,0,0.69,0
5,5,0,0.69,1
5,5,0,0.69,1
5,5,0,0.69,1
5,5,0,0.69,1
5,5,0,0.69,1
5,5,0,0.69,0
5,5,0,0.69,1
5,5,0,0.69,1
5,5,0,0.69,1
5,5,0,0.69,1
5,5,0,0.69,0
5,5,0,0.69,0
5,5,0,0.69,1
5,5,0,0.69,1
5,5,0,0.69,1
5,5,0,0.69,1
5,5,0,0.69,1
5,5,0,0.69,1
5,5,0,0.69,0
5,5,0,0.69,0
5,5,0,0.69,1
5,5,0,0.69,1
5,5,0,0.69,1
5,5,0,0.69,1
5,5,0,0.69,0
5,5,0,0.69,1
5,5,0,0.69,1
5,5,0,0.69,0
5,5,0,0.69,1
5,5,0,0.69,1
5,5,0,0.69,1
5,5,0,0.69,0
5,5,0,0.69,1
5,5,0,0.69,1
5,5,0,0.69,1
5,5,0,0.69,1
5,5,0,0.69,0
5,5,0,0.69,1
5,5,0,0.69,1
5,5,0,0.69,1
5,5,0,0.69,1
5,5,0,0.69,0
6,1,0,0.06,0
6,1,0,0.06,0
6,1,0,0.06,0
6,1,0,0.06,0
6,1,0,0.06,0
6,1,1,0.06,0
6,1,1,0.06,0
6,1,1,0.06,0
6,1,1,0.06,0
6,1,1,0.06,0
6,1,0,0.06,0
6,1,0,0.06,0
6,1,0,0.06,0
6,1,0,0.06,0
6,1,0,0.06,0
6,1,1,0.06,0
6,1,1,0.06,0
6,1,1,0.06,0
6,1,1,0.06,0
6,1,1,0.06,0
6,1,0,0.06,0
6,1,0,0.06,0
6,1,0,0.06,0
6,1,0,0.06,0
6,1,0,0.06,0
6,1,0,0.06,0
6,1,0,0.06,0
6,1,0,0.06,0
6,1,0,0.06,0
6,1,0,0.06,0
6,1,1,0.06,0
6,1,1,0.06,0
6,1,1,0.06,0
6,1,1,0.06,0
6,1,1,0.06,0
6,1,1,0.06,0
6,1,1,0.06,0
6,1,1,0.06,0
6,1,1,0.06,0
6,1,1,0.06,0
6,1,0,0.06,0
6,1,0,0.06,0
6,1,0,0.06,0
6,1,0,0.06,0
6,1,0,0.06,0
6,1,0,0.06,0
6,1,0,0.06,0
6,1,0,0.06,0
6,1,0,0.06,0
6,1,0,0.06,0
6,1,1,0.06,0
6,1,1,0.06,0
6,1,1,0.06,0
6,1,1,0.06,0
6,1,1,0.06,0
6,1,1,0.06,0
6,1,1,0.06,0
6,1,1,0.06,0
6,1,1,0.06,0
6,1,1,0.06,0
6,2,1,0.06,0
6,2,1,0.06,0
6,2,1,0.06,0
6,2,1,0.06,0
6,2,1,0.06,0
6,2,0,0.06,0
6,2,0,0.06,0
6,2,0,0.06,0
6,2,0,0.06,0
6,2,0,0.06,0
6,2,1,0.06,0
6,2,1,0.06,0
6,2,1,0.06,0
6,2,1,0.06,0
6,2,1,0.06,0
6,2,0,0.06,0
6,2,0,0.06,0
6,2,0,0.06,0
6,2,0,0.06,0
6,2,0,0.06,0
6,2,1,0.06,0
6,2,1,0.06,0
6,2,1,0.06,0
6,2,1,0.06,0
6,2,1,0.06,0
6,2,0,0.06,0
6,2,0,0.06,0
6,2,0,0.06,0
6,2,0,0.06,0
6,2,0,0.06,0
6,2,0,0.06,0
6,2,0,0.06,0
6,2,0,0.06,0
6,2,0,0.06,0
6,2,0,0.06,0
6,2,1,0.06,0
6,2,1,0.06,0
6,2,1,0.06,0
6,2,1,0.06,0
6,2,1,0.06,0
6,2,1,0.06,0
6,2,1,0.06,0
6,2,1,0.06,0
6,2,1,0.06,0
6,2,1,0.06,0
6,2,0,0.06,0
6,2,0,0.06,0
6,2,0,0.06,0
6,2,0,0.06,0
6,2,0,0.06,0
6,2,0,0.06,0
6,2,0,0.06,0
6,2,0,0.06,0
6,2,0,0.06,0
6,2,0,0.06,0
6,2,1,0.06,0
6,2,1,0.06,0
6,2,1,0.06,0
6,2,1,0.06,0
6,2,1,0.06,0
6,3,1,0.06,0
6,3,1,0.06,0
6,3,1,0.06,0
6,3,1,0.06,0
6,3,1,0.06,0
6,3,1,0.06,0
6,3,1,0.06,0
6,3,1,0.06,0
6,3,1,0.06,0
6,3,1,0.06,0
6,3,0,0.06,0
6,3,0,0.06,0
6,3,0,0.06,0
6,3,0,0.06,0
6,3,0,0.06,0
6,3,0,0.06,0
6,3,0,0.06,0
6,3,0,0.06,0
6,3,0,0.06,0
6,3,0,0.06,0
6,3,1,0.06,0
6,3,1,0.06,0
6,3,1,0.06,0
6,3,1,0.06,0
6,3,1,0.06,0
6,3,0,0.06,0
6,3,0,0.06,0
6,3,0,0.06,0
6,3,0,0.06,0
6,3,0,0.06,0
6,3,0,0.06,0
6,3,0,0.06,0
6,3,0,0.06,0
6,3,0,0.06,0
6,3,0,0.06,0
6,3,1,0.06,0
6,3,1,0.06,0
6,3,1,0.06,0
6,3,1,0.06,0
6,3,1,0.06,0
6,3,1,0.06,0
6,3,1,0.06,0
6,3,1,0.06,0
6,3,1,0.06,0
6,3,1,0.06,0
6,3,0,0.06,0
6,3,0,0.06,0
6,3,0,0.06,0
6,3,0,0.06,0
6,3,0,0.06,0
6,3,0,0.06,0
6,3,0,0.06,0
6,3,0,0.06,0
6,3,0,0.06,0
6,3,0,0.06,0
6,3,1,0.06,0
6,3,1,0.06,0
6,3,1,0.06,0
6,3,1,0.06,0
6,3,1,0.06,0
6,4,1,0.06,0
6,4,1,0.06,0
6,4,1,0.06,0
6,4,1,0.06,0
6,4,1,0.06,0
6,4,0,0.06,0
6,4,0,0.06,0
6,4,0,0.06,0
6,4,0,0.06,0
6,4,0,0.06,0
6,4,0,0.06,0
6,4,0,0.06,0
6,4,0,0.06,0
6,4,0,0.06,0
6,4,0,0.06,0
6,4,1,0.06,0
6,4,1,0.06,0
6,4,1,0.06,0
6,4,1,0.06,0
6,4,1,0.06,0
6,4,0,0.06,0
6,4,0,0.06,0
6,4,0,0.06,0
6,4,0,0.06,0
6,4,0,0.06,0
6,4,0,0.06,0
6,4,0,0.06,0
6,4,0,0.06,0
6,4,0,0.06,0
6,4,0,0.06,0
6,4,1,0.06,0
6,4,1,0.06,0
6,4,1,0.06,0
6,4,1,0.06,0
6,4,1,0.06,0
6,4,1,0.06,0
6,4,1,0.06,0
6,4,1,0.06,0
6,4,1,0.06,0
6,4,1,0.06,0
6,4,0,0.06,0
6,4,0,0.06,0
6,4,0,0.06,0
6,4,0,0.06,0
6,4,0,0.06,0
6,4,0,0.06,0
6,4,0,0.06,0
6,4,0,0.06,0
6,4,0,0.06,0
6,4,0,0.06,0
6,4,1,0.06,0
6,4,1,0.06,0
6,4,1,0.06,0
6,4,1,0.06,0
6,4,1,0.06,0
6,4,1,0.06,0
6,4,1,0.06,0
6,4,1,0.06,0
6,4,1,0.06,0
6,4,1,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,1
6,5,0,0.06,1
6,5,0,0.06,1
6,5,0,0.06,1
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,1
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,1
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
6,5,0,0.06,0
7,1,0,0.11,0
7,1,0,0.11,0
7,1,0,0.11,0
7,1,0,0.11,0
7,1,0,0.11,0
7,1,0,0.11,0
7,1,0,0.11,0
7,1,0,0.11,0
7,1,0,0.11,0
7,1,0,0.11,0
7,1,1,0.11,0
7,1,1,0.11,0
7,1,1,0.11,0
7,1,1,0.11,0
7,1,1,0.11,0
7,1,1,0.11,0
7,1,1,0.11,0
7,1,1,0.11,0
7,1,1,0.11,0
7,1,1,0.11,0
7,1,0,0.11,0
7,1,0,0.11,0
7,1,0,0.11,0
7,1,0,0.11,0
7,1,0,0.11,0
7,1,1,0.11,0
7,1,1,0.11,0
7,1,1,0.11,0
7,1,1,0.11,0
7,1,1,0.11,0
7,1,1,0.11,0
7,1,1,0.11,0
7,1,1,0.11,0
7,1,1,0.11,0
7,1,1,0.11,0
7,1,0,0.11,0
7,1,0,0.11,0
7,1,0,0.11,0
7,1,0,0.11,0
7,1,0,0.11,0
7,1,0,0.11,0
7,1,0,0.11,0
7,1,0,0.11,0
7,1,0,0.11,0
7,1,0,0.11,0
7,1,0,0.11,0
7,1,0,0.11,0
7,1,0,0.11,0
7,1,0,0.11,0
7,1,0,0.11,0
7,1,1,0.11,0
7,1,1,0.11,0
7,1,1,0.11,0
7,1,1,0.11,0
7,1,1,0.11,0
7,1,1,0.11,0
7,1,1,0.11,0
7,1,1,0.11,0
7,1,1,0.11,0
7,1,1,0.11,0
7,2,1,0.11,0
7,2,1,0.11,0
7,2,1,0.11,0
7,2,1,0.11,0
7,2,1,0.11,0
7,2,0,0.11,0
7,2,0,0.11,0
7,2,0,0.11,0
7,2,0,0.11,0
7,2,0,0.11,0
7,2,0,0.11,0
7,2,0,0.11,0
7,2,0,0.11,0
7,2,0,0.11,0
7,2,0,0.11,0
7,2,1,0.11,0
7,2,1,0.11,0
7,2,1,0.11,0
7,2,1,0.11,0
7,2,1,0.11,0
7,2,1,0.11,0
7,2,1,0.11,0
7,2,1,0.11,0
7,2,1,0.11,0
7,2,1,0.11,0
7,2,0,0.11,0
7,2,0,0.11,0
7,2,0,0.11,0
7,2,0,0.11,0
7,2,0,0.11,0
7,2,0,0.11,0
7,2,0,0.11,0
7,2,0,0.11,0
7,2,0,0.11,0
7,2,0,0.11,0
7,2,1,0.11,0
7,2,1,0.11,0
7,2,1,0.11,0
7,2,1,0.11,0
7,2,1,0.11,0
7,2,1,0.11,0
7,2,1,0.11,0
7,2,1,0.11,0
7,2,1,0.11,0
7,2,1,0.11,0
7,2,1,0.11,0
7,2,1,0.11,0
7,2,1,0.11,0
7,2,1,0.11,0
7,2,1,0.11,0
7,2,0,0.11,0
7,2,0,0.11,0
7,2,0,0.11,0
7,2,0,0.11,0
7,2,0,0.11,0
7,2,0,0.11,0
7,2,0,0.11,0
7,2,0,0.11,0
7,2,0,0.11,0
7,2,0,0.11,0
7,3,0,0.11,0
7,3,0,0.11,0
7,3,0,0.11,0
7,3,0,0.11,0
7,3,0,0.11,0
7,3,1,0.11,0
7,3,1,0.11,0
7,3,1,0.11,0
7,3,1,0.11,0
7,3,1,0.11,0
7,3,1,0.11,0
7,3,1,0.11,0
7,3,1,0.11,0
7,3,1,0.11,0
7,3,1,0.11,0
7,3,0,0.11,0
7,3,0,0.11,0
7,3,0,0.11,0
7,3,0,0.11,0
7,3,0,0.11,0
7,3,1,0.11,0
7,3,1,0.11,0
7,3,1,0.11,0
7,3,1,0.11,0
7,3,1,0.11,0
7,3,1,0.11,0
7,3,1,0.11,0
7,3,1,0.11,0
7,3,1,0.11,0
7,3,1,0.11,0
7,3,0,0.11,0
7,3,0,0.11,0
7,3,0,0.11,0
7,3,0,0.11,0
7,3,0,0.11,0
7,3,0,0.11,0
7,3,0,0.11,0
7,3,0,0.11,0
7,3,0,0.11,0
7,3,0,0.11,0
7,3,1,0.11,0
7,3,1,0.11,0
7,3,1,0.11,0
7,3,1,0.11,0
7,3,1,0.11,0
7,3,0,0.11,0
7,3,0,0.11,0
7,3,0,0.11,0
7,3,0,0.11,0
7,3,0,0.11,0
7,3,1,0.11,0
7,3,1,0.11,0
7,3,1,0.11,0
7,3,1,0.11,0
7,3,1,0.11,0
7,3,0,0.11,0
7,3,0,0.11,0
7,3,0,0.11,0
7,3,0,0.11,0
7,3,0,0.11,0
7,4,0,0.11,0
7,4,0,0.11,0
7,4,0,0.11,0
7,4,0,0.11,0
7,4,0,0.11,0
7,4,0,0.11,0
7,4,0,0.11,0
7,4,0,0.11,0
7,4,0,0.11,0
7,4,0,0.11,0
7,4,1,0.11,0
7,4,1,0.11,0
7,4,1,0.11,0
7,4,1,0.11,0
7,4,1,0.11,0
7,4,1,0.11,0
7,4,1,0.11,0
7,4,1,0.11,0
7,4,1,0.11,0
7,4,1,0.11,0
7,4,0,0.11,0
7,4,0,0.11,0
7,4,0,0.11,0
7,4,0,0.11,0
7,4,0,0.11,0
7,4,0,0.11,0
7,4,0,0.11,0
7,4,0,0.11,0
7,4,0,0.11,0
7,4,0,0.11,0
7,4,1,0.11,0
7,4,1,0.11,0
7,4,1,0.11,0
7,4,1,0.11,0
7,4,1,0.11,0
7,4,1,0.11,0
7,4,1,0.11,0
7,4,1,0.11,0
7,4,1,0.11,0
7,4,1,0.11,0
7,4,1,0.11,0
7,4,1,0.11,0
7,4,1,0.11,0
7,4,1,0.11,0
7,4,1,0.11,0
7,4,1,0.11,0
7,4,1,0.11,0
7,4,1,0.11,0
7,4,1,0.11,0
7,4,1,0.11,0
7,4,0,0.11,0
7,4,0,0.11,0
7,4,0,0.11,0
7,4,0,0.11,0
7,4,0,0.11,0
7,4,0,0.11,0
7,4,0,0.11,0
7,4,0,0.11,0
7,4,0,0.11,0
7,4,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,1
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,1
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,1
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,1
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
7,5,0,0.11,0
